rssi,anchor
-71,1007110073
-72,1007110077
-74,1007110074
-78,1007120009
-74,1007110080
-59,1007110084
-68,1007110075
-48,1007110070
-68,1007120005
-65,1007110072
-71,1007120008
-62,1007110069
-67,1007110066
-62,1007110081
-70,1007110067
-74,1007110079
-47,1007110070
-67,1007110078
-69,1007110074
-75,1007110065
-67,1007110064
-72,1007110075
-73,1007120010
-64,1007110079
-64,1007110089
-63,1007110072
-71,1007120008
-55,1007120021
-61,1007110082
-63,1007110081
-69,1007110086
-49,1007110070
-73,1007110077
-56,1007110069
-54,1007110068
-62,1007110085
-69,1007110089
-61,1007110072
-70,1007110073
-77,1007120008
-59,1007110069
-61,1007110082
-61,1007110080
-69,1007110087
-61,1007110081
-47,1007110070
-76,1007110063
-71,1007120007
-60,1007110084
-76,1007110087
-79,1007110035
-68,1007110089
-60,1007110086
-49,1007110070
-67,1007110072
-66,1007110073
-70,1007110077
-68,1007120008
-55,1007120021
-61,1007110080
-56,1007110084
-57,1007110068
-67,1007110089
-46,1007110070
-77,1007110063
-78,1007110080
-59,1007110084
-71,1007110066
-60,1007110081
-57,1007110067
-65,1007110079
-59,1007110086
-72,1007120006
-72,1007110077
-56,1007120021
-79,1007110087
-73,1007110067
-58,1007110068
-68,1007120005
-65,1007110078
-74,1007110073
-71,1007120007
-64,1007110084
-67,1007110064
-61,1007110081
-56,1007110068
-64,1007110079
-61,1007110085
-60,1007110072
-77,1007110077
-69,1007110084
-69,1007110086
-64,1007120005
-74,1007110074
-49,1007120021
-68,1007110066
-67,1007110064
-66,1007110081
-76,1007110083
-57,1007110068
-66,1007110079
-73,1007110076
-67,1007110078
-76,1007110067
-72,1007120010
-61,1007110086
-48,1007110070
-76,1007120006
-67,1007110078
-70,1007110090
-68,1007110072
-69,1007120007
-71,1007120008
-75,1007110069
-48,1007120021
-61,1007110084
-75,1007110075
-56,1007110068
-74,1007110079
-68,1007110078
-74,1007110077
-58,1007110068
-67,1007110089
-66,1007120006
-67,1007120005
-69,1007110072
-75,1007120008
-49,1007120021
-61,1007110082
-61,1007110084
-64,1007110064
-66,1007110087
-62,1007110081
-77,1007110083
-57,1007110068
-74,1007110089
-67,1007110078
-62,1007110072
-67,1007110082
-57,1007110068
-75,1007110074
-69,1007120007
-56,1007120021
-55,1007110069
-60,1007110084
-68,1007110087
-68,1007110089
-77,1007110063
-68,1007120010
-56,1007110067
-74,1007120006
-69,1007120008
-50,1007120021
-55,1007110069
-59,1007110084
-83,1007110087
-68,1007110075
-60,1007110086
-71,1007110078
-67,1007110072
-78,1007110063
-77,1007110065
-77,1007110087
-56,1007110067
-65,1007110079
-54,1007110070
-74,1007120006
-75,1007110071
-47,1007120021
-62,1007110069
-68,1007110087
-64,1007110086
-48,1007110070
-75,1007110076
-71,1007110078
-64,1007110064
-52,1007110067
-63,1007110085
-70,1007110079
-66,1007110086
-49,1007110070
-67,1007110072
-77,1007110077
-62,1007110082
-58,1007110084
-77,1007110083
-69,1007120010
-70,1007110076
-65,1007110078
-74,1007110065
-68,1007110066
-67,1007110064
-58,1007110068
-64,1007110079
-70,1007110078
-62,1007110082
-49,1007120021
-75,1007110083
-75,1007110085
-47,1007110070
-63,1007110082
-54,1007120021
-63,1007110066
-67,1007110064
-73,1007110083
-51,1007110067
-52,1007110070
-69,1007110078
-47,1007120021
-59,1007110084
-73,1007110064
-61,1007120010
-49,1007110068
-72,1007110085
-66,1007120005
-74,1007110072
-79,1007120008
-62,1007110082
-67,1007110076
-70,1007110078
-70,1007110065
-59,1007110069
-67,1007110084
-61,1007120010
-88,1007110085
-46,1007110070
-66,1007120006
-76,1007110082
-57,1007110084
-59,1007110068
-64,1007110076
-71,1007110078
-66,1007110080
-76,1007110081
-49,1007110070
-70,1007110074
-72,1007110066
-61,1007110084
-57,1007110068
-62,1007110089
-61,1007110076
-63,1007110082
-54,1007120021
-77,1007110081
-52,1007110068
-71,1007110086
-62,1007120006
-62,1007110072
-60,1007110082
-72,1007120010
-59,1007110067
-57,1007110068
-62,1007110076
-76,1007120008
-69,1007110081
-65,1007120010
-80,1007110085
-71,1007120005
-78,1007110090
-68,1007110069
-53,1007120021
-56,1007110084
-73,1007110083
-73,1007120010
-60,1007110067
-71,1007110076
-76,1007110077
-71,1007110080
-81,1007110035
-70,1007120010
-69,1007110086
-67,1007110079
-67,1007110073
-75,1007120009
-73,1007110087
-68,1007110068
-84,1007110064
-73,1007110083
-48,1007110070
-62,1007110069
-70,1007110068
-71,1007110086
-63,1007110082
-67,1007110080
-72,1007110081
-52,1007110068
-76,1007110089
-65,1007110072
-59,1007110067
-80,1007110090
-71,1007110077
-78,1007110074
-70,1007110080
-52,1007110068
-48,1007110070
-69,1007110073
-71,1007120007
-61,1007110082
-72,1007110064
-61,1007110067
-73,1007120009
-61,1007110069
-49,1007120021
-68,1007120010
-70,1007110079
-69,1007110089
-61,1007110076
-66,1007110073
-72,1007110072
-67,1007110081
-73,1007110083
-55,1007110068
-63,1007110085
-73,1007110086
-79,1007110073
-73,1007120009
-58,1007110084
-75,1007110080
-69,1007110068
-77,1007110085
-57,1007110069
-79,1007110083
-52,1007110068
-68,1007120006
-64,1007110089
-68,1007120005
-75,1007110077
-71,1007110074
-62,1007110069
-56,1007110084
-65,1007110064
-70,1007110068
-70,1007110079
-70,1007110073
-68,1007110082
-62,1007110081
-67,1007110085
-69,1007110078
-73,1007120008
-72,1007110075
-50,1007120021
-72,1007110081
-72,1007120006
-72,1007110089
-48,1007110070
-61,1007110084
-52,1007120021
-80,1007110080
-69,1007120010
-58,1007110068
-70,1007110086
-67,1007110073
-72,1007110081
-68,1007110067
-71,1007120006
-63,1007110086
-69,1007110072
-77,1007110077
-71,1007120007
-57,1007110084
-63,1007110085
-49,1007110070
-62,1007110084
-57,1007110069
-54,1007120021
-68,1007110080
-71,1007120006
-69,1007110089
-62,1007110086
-58,1007110084
-71,1007110087
-65,1007110085
-48,1007110070
-59,1007110069
-59,1007110064
-69,1007110083
-72,1007110067
-71,1007110073
-72,1007110074
-73,1007110080
-48,1007110070
-74,1007110077
-56,1007110068
-74,1007110078
-77,1007110072
-75,1007110074
-73,1007120007
-69,1007110066
-69,1007110081
-64,1007110082
-58,1007110069
-72,1007110083
-56,1007110068
-72,1007110089
-67,1007110078
-73,1007110073
-59,1007110082
-61,1007110084
-74,1007110080
-47,1007110070
-69,1007110073
-64,1007110082
-59,1007110069
-70,1007110081
-66,1007120010
-71,1007110068
-69,1007110086
-49,1007110070
-67,1007110078
-66,1007110073
-69,1007120007
-79,1007110083
-74,1007110075
-58,1007110067
-62,1007110085
-75,1007110077
-57,1007110069
-67,1007110080
-72,1007110087
-62,1007110064
-63,1007110081
-76,1007120010
-72,1007110086
-63,1007120005
-71,1007110072
-77,1007110077
-78,1007120007
-68,1007110066
-72,1007110075
-60,1007110082
-56,1007110084
-53,1007120021
-61,1007110069
-61,1007110064
-72,1007110089
-49,1007110070
-69,1007110073
-73,1007110075
-67,1007110067
-61,1007110068
-67,1007110085
-68,1007110086
-65,1007110070
-73,1007110073
-63,1007110069
-64,1007110086
-62,1007110076
-67,1007110072
-74,1007110077
-76,1007110074
-64,1007110064
-70,1007110081
-65,1007110085
-68,1007110079
-68,1007110089
-47,1007110070
-65,1007110073
-71,1007110074
-78,1007120008
-59,1007110082
-64,1007110069
-64,1007110086
-66,1007110078
-75,1007120007
-76,1007120009
-69,1007120010
-59,1007110068
-67,1007120006
-71,1007110073
-62,1007110082
-63,1007110069
-67,1007110086
-66,1007110078
-67,1007110073
-66,1007110080
-75,1007110083
-47,1007110070
-64,1007110082
-58,1007110069
-49,1007120021
-77,1007110075
-61,1007110079
-71,1007120007
-69,1007110066
-75,1007110083
-59,1007110068
-70,1007120006
-63,1007110076
-75,1007110074
-60,1007110082
-49,1007120021
-61,1007110079
-64,1007110086
-69,1007110081
-73,1007110083
-71,1007110085
-73,1007110089
-48,1007110070
-63,1007110078
-72,1007110072
-49,1007120021
-74,1007110089
-76,1007110090
-57,1007110069
-56,1007120021
-50,1007110070
-66,1007110076
-69,1007110073
-68,1007110066
-76,1007110069
-75,1007110080
-67,1007110075
-58,1007110068
-49,1007110070
-56,1007110084
-69,1007110081
-50,1007120021
-68,1007110064
-68,1007120010
-48,1007110070
-52,1007120021
-66,1007120010
-78,1007110085
-61,1007110079
-81,1007110089
-66,1007110082
-61,1007110064
-74,1007110086
-67,1007120005
-73,1007110090
-67,1007110073
-70,1007110077
-62,1007110079
-49,1007110070
-73,1007120008
-59,1007110068
-75,1007110077
-68,1007110077
-69,1007110066
-53,1007120021
-59,1007110069
-69,1007110081
-61,1007110067
-62,1007110079
-47,1007110070
-66,1007110076
-68,1007110072
-61,1007110064
-73,1007110090
-72,1007120007
-75,1007110074
-63,1007110066
-64,1007110080
-61,1007110067
-50,1007110070
-74,1007120009
-60,1007110082
-61,1007110084
-66,1007110085
-70,1007110079
-75,1007120007
-77,1007110064
-66,1007110067
-60,1007110068
-63,1007110079
-47,1007110070
-71,1007110072
-65,1007110084
-77,1007110071
-72,1007110077
-74,1007120008
-75,1007110066
-53,1007120021
-76,1007110087
-74,1007110081
-70,1007120006
-66,1007110073
-77,1007110074
-60,1007110082
-61,1007110064
-69,1007110076
-72,1007110073
-77,1007110082
-53,1007120021
-74,1007110081
-61,1007110068
-72,1007120006
-68,1007110072
-75,1007110074
-77,1007120010
-68,1007110089
-48,1007110070
-66,1007110066
-62,1007110082
-56,1007120021
-74,1007110087
-70,1007110086
-72,1007110074
-63,1007110085
-68,1007110089
-69,1007110076
-48,1007110070
-73,1007120007
-56,1007120021
-70,1007110069
-65,1007110081
-66,1007110067
-72,1007120010
-58,1007110068
-59,1007110079
-72,1007120005
-78,1007110063
-82,1007110064
-65,1007110089
-71,1007120007
-70,1007120008
-59,1007110082
-56,1007120021
-67,1007110069
-73,1007110081
-70,1007110086
-47,1007110070
-70,1007110072
-52,1007120021
-77,1007110083
-63,1007110085
-67,1007110089
-73,1007110090
-63,1007110082
-60,1007120021
-75,1007110075
-72,1007110085
-70,1007110089
-68,1007110072
-70,1007120008
-66,1007110082
-54,1007120021
-72,1007110081
-70,1007120006
-66,1007110086
-81,1007110070
-64,1007110072
-54,1007120021
-76,1007110083
-49,1007110070
-76,1007120009
-70,1007110080
-51,1007110067
-57,1007110068
-68,1007110079
-88,1007120006
-72,1007110086
-49,1007110070
-71,1007110072
-62,1007110067
-61,1007110068
-63,1007110085
-71,1007110077
-69,1007110081
-74,1007110075
-66,1007110067
-47,1007110070
-68,1007120009
-63,1007110080
-74,1007110087
-76,1007110081
-65,1007110067
-65,1007110089
-76,1007120005
-70,1007110078
-62,1007110069
-69,1007120010
-67,1007110079
-47,1007110070
-56,1007110084
-65,1007110068
-64,1007110079
-75,1007110090
-60,1007110084
-53,1007110067
-70,1007110079
-69,1007110089
-70,1007110078
-69,1007110073
-57,1007110084
-55,1007120021
-59,1007110069
-70,1007110081
-63,1007110064
-57,1007110068
-73,1007110073
-56,1007110067
-72,1007120010
-62,1007110085
-69,1007110079
-71,1007110089
-50,1007110070
-63,1007110084
-59,1007110082
-56,1007120021
-67,1007110075
-63,1007110068
-48,1007110070
-78,1007110078
-74,1007110073
-61,1007110066
-53,1007120021
-65,1007110069
-57,1007110067
-66,1007120010
-64,1007110086
-62,1007120005
-62,1007110082
-55,1007110084
-66,1007110081
-70,1007110075
-68,1007110073
-73,1007110077
-72,1007120008
-62,1007110085
-64,1007110089
-64,1007110086
-48,1007110070
-70,1007110078
-75,1007110063
-59,1007110082
-56,1007120021
-73,1007110073
-70,1007110077
-74,1007110074
-51,1007120021
-58,1007110068
-63,1007110085
-74,1007110079
-75,1007110089
-66,1007110086
-61,1007110070
-81,1007120005
-73,1007110064
-75,1007120010
-59,1007110068
-70,1007110089
-68,1007110073
-76,1007110065
-53,1007120021
-59,1007110069
-73,1007110075
-57,1007110067
-49,1007110070
-69,1007110078
-71,1007110077
-76,1007120009
-58,1007120021
-74,1007120010
-70,1007110066
-61,1007110068
-71,1007110085
-75,1007120006
-65,1007110089
-65,1007110072
-72,1007110077
-71,1007120007
-58,1007110082
-56,1007120021
-59,1007110068
-74,1007110066
-68,1007110069
-62,1007110064
-63,1007110068
-71,1007110076
-68,1007110086
-56,1007120021
-71,1007110080
-64,1007120010
-69,1007110079
-74,1007110086
-59,1007110084
-72,1007110066
-53,1007120021
-68,1007110064
-76,1007110072
-65,1007110073
-67,1007110078
-73,1007110077
-56,1007120021
-68,1007110069
-65,1007110081
-71,1007110075
-59,1007110084
-64,1007110082
-59,1007110068
-65,1007110073
-70,1007110077
-63,1007110066
-61,1007110069
-63,1007110080
-59,1007110067
-59,1007110068
-64,1007110086
-75,1007110074
-67,1007110082
-60,1007110069
-66,1007110064
-65,1007110067
-74,1007110079
-75,1007110085
-47,1007110070
-67,1007110078
-60,1007110082
-80,1007110064
-70,1007120010
-59,1007110068
-69,1007110078
-55,1007110084
-63,1007110082
-68,1007110080
-77,1007110083
-61,1007110067
-75,1007110079
-48,1007110070
-65,1007120005
-69,1007110073
-75,1007120008
-62,1007110082
-52,1007120021
-67,1007110080
-66,1007110064
-73,1007110075
-66,1007120010
-53,1007110070
-76,1007110084
-59,1007110069
-76,1007110075
-69,1007110085
-68,1007110079
-68,1007110089
-72,1007110078
-71,1007110077
-60,1007110067
-74,1007120010
-76,1007120007
-60,1007110069
-78,1007110075
-85,1007110079
-67,1007110073
-70,1007110077
-61,1007110082
-72,1007110069
-70,1007110080
-63,1007110064
-56,1007110068
-67,1007110076
-76,1007120007
-78,1007120009
-56,1007110084
-61,1007110081
-72,1007110079
-64,1007110089
-69,1007110077
-52,1007120021
-68,1007110081
-68,1007110067
-56,1007110068
-70,1007110086
-66,1007110076
-48,1007110070
-73,1007110078
-77,1007110090
-74,1007120009
-63,1007110066
-65,1007110080
-62,1007110081
-64,1007110085
-68,1007110079
-71,1007120006
-68,1007110089
-70,1007110086
-70,1007110077
-64,1007110082
-51,1007120021
-61,1007110069
-73,1007110087
-67,1007110064
-62,1007110067
-57,1007110068
-74,1007110085
-69,1007110089
-61,1007110084
-56,1007120021
-71,1007110075
-72,1007110083
-63,1007110085
-70,1007110086
-65,1007110078
-73,1007110077
-68,1007120008
-68,1007110064
-67,1007110089
-72,1007110077
-63,1007110084
-57,1007110068
-69,1007120006
-62,1007110070
-73,1007120009
-61,1007110082
-56,1007120021
-67,1007110072
-61,1007110082
-73,1007110066
-70,1007110080
-61,1007110067
-53,1007110068
-61,1007110086
-46,1007110070
-82,1007110063
-70,1007110077
-70,1007110080
-73,1007110075
-70,1007110085
-69,1007120005
-66,1007110078
-58,1007110084
-87,1007110066
-74,1007110075
-59,1007110068
-47,1007110070
-76,1007120008
-62,1007110084
-72,1007110080
-70,1007110081
-70,1007120010
-52,1007110068
-62,1007110085
-62,1007110079
-70,1007110089
-70,1007110072
-74,1007110090
-64,1007110078
-73,1007110083
-47,1007110070
-58,1007110084
-80,1007110068
-81,1007110079
-64,1007110089
-63,1007110086
-76,1007120009
-69,1007110082
-50,1007120021
-75,1007110083
-69,1007120006
-62,1007110076
-74,1007110077
-59,1007110084
-53,1007120021
-60,1007110080
-64,1007110064
-72,1007110075
-70,1007120010
-59,1007110068
-58,1007110079
-84,1007110072
-58,1007110082
-49,1007120021
-61,1007110081
-77,1007110083
-76,1007110085
-84,1007120006
-47,1007110070
-75,1007110090
-74,1007110078
-75,1007120007
-61,1007110084
-87,1007110066
-53,1007120021
-61,1007110080
-63,1007110081
-68,1007110064
-54,1007110068
-72,1007110076
-51,1007110070
-68,1007110073
-68,1007110078
-69,1007110077
-69,1007110080
-74,1007110083
-69,1007110085
-76,1007120006
-47,1007110070
-58,1007110084
-59,1007110069
-73,1007110081
-76,1007110075
-73,1007110079
-65,1007110089
-65,1007120005
-69,1007110073
-68,1007110078
-79,1007110065
-58,1007110081
-66,1007110067
-62,1007110085
-63,1007110079
-62,1007110068
-73,1007120007
-73,1007120009
-62,1007110082
-72,1007110066
-64,1007110067
-71,1007110079
-60,1007110068
-71,1007120006
-53,1007110070
-73,1007110077
-72,1007110074
-81,1007110082
-71,1007110067
-65,1007110085
-53,1007110068
-75,1007120006
-66,1007110076
-77,1007110073
-70,1007110090
-76,1007120007
-58,1007110084
-54,1007120021
-71,1007110080
-70,1007110081
-70,1007110079
-71,1007110076
-75,1007120009
-60,1007110082
-51,1007120021
-68,1007110080
-60,1007110081
-60,1007110067
-61,1007110085
-73,1007120007
-62,1007110084
-61,1007110082
-59,1007110069
-76,1007110075
-69,1007120010
-67,1007110079
-62,1007110072
-63,1007110078
-75,1007110077
-69,1007110080
-75,1007110090
-60,1007110084
-61,1007110066
-56,1007110069
-69,1007110064
-69,1007110075
-72,1007120010
-57,1007110068
-67,1007110089
-49,1007110070
-79,1007120009
-48,1007120021
-61,1007110069
-63,1007110080
-71,1007110081
-62,1007110085
-69,1007110073
-65,1007110072
-79,1007120007
-61,1007110084
-63,1007110082
-68,1007110064
-59,1007110068
-71,1007110089
-71,1007110076
-47,1007110070
-68,1007110086
-69,1007110078
-59,1007110082
-51,1007120021
-72,1007110069
-67,1007110081
-51,1007110068
-64,1007110072
-77,1007110071
-61,1007110069
-73,1007110080
-69,1007120010
-80,1007110089
-62,1007110076
-46,1007110070
-67,1007110080
-68,1007110086
-79,1007110090
-62,1007110072
-74,1007110077
-71,1007120009
-56,1007110084
-59,1007110069
-75,1007110087
-60,1007110079
-74,1007110089
-68,1007110076
-47,1007110070
-66,1007110086
-70,1007110074
-60,1007110082
-69,1007110066
-68,1007110080
-67,1007110086
-71,1007110077
-76,1007120008
-60,1007110069
-75,1007110064
-61,1007110067
-61,1007110068
-71,1007120006
-61,1007110076
-47,1007110070
-64,1007110082
-71,1007110080
-71,1007120010
-54,1007110070
-68,1007110086
-64,1007110078
-73,1007110077
-76,1007110064
-74,1007120010
-58,1007110068
-60,1007110079
-46,1007110070
-67,1007110086
-68,1007110073
-61,1007110082
-69,1007110069
-70,1007110080
-61,1007110085
-71,1007110077
-74,1007120008
-74,1007110066
-59,1007110081
-70,1007120010
-70,1007110089
-46,1007110070
-71,1007110073
-64,1007110080
-70,1007110081
-81,1007110083
-64,1007110067
-62,1007110085
-57,1007110068
-71,1007110086
-61,1007110072
-71,1007120007
-74,1007110077
-73,1007120009
-57,1007110082
-60,1007110069
-57,1007110081
-64,1007110068
-63,1007110079
-70,1007110089
-47,1007110070
-81,1007110086
-71,1007110073
-75,1007120009
-67,1007110074
-70,1007110082
-69,1007110080
-62,1007110085
-61,1007110072
-70,1007120007
-57,1007110084
-75,1007110066
-58,1007110069
-59,1007110081
-69,1007110064
-75,1007110075
-68,1007110067
-62,1007110068
-59,1007110079
-65,1007110089
-47,1007110070
-68,1007110073
-72,1007110077
-73,1007120009
-70,1007110074
-58,1007110082
-50,1007120021
-63,1007110085
-69,1007110076
-58,1007110084
-70,1007110066
-59,1007110081
-70,1007110067
-72,1007110085
-61,1007110068
-60,1007110079
-48,1007110070
-63,1007110073
-79,1007110063
-72,1007120008
-76,1007110074
-58,1007110082
-51,1007120021
-71,1007110073
-72,1007120007
-76,1007110077
-58,1007110084
-75,1007110064
-67,1007110067
-72,1007120010
-60,1007110068
-70,1007120006
-72,1007120005
-69,1007110073
-75,1007110077
-73,1007120009
-69,1007120008
-59,1007110082
-50,1007120021
-70,1007110081
-71,1007110067
-66,1007110089
-68,1007120007
-58,1007110084
-65,1007110066
-58,1007110081
-72,1007120005
-45,1007110070
-67,1007110072
-73,1007120008
-76,1007110074
-72,1007110065
-64,1007110082
-50,1007120021
-75,1007110081
-68,1007110064
-62,1007110067
-72,1007120010
-67,1007110089
-74,1007110090
-72,1007120007
-77,1007110077
-70,1007120009
-62,1007110084
-58,1007110069
-65,1007110080
-75,1007110075
-73,1007110083
-57,1007110068
-64,1007110086
-45,1007110070
-75,1007110077
-73,1007110074
-52,1007120021
-65,1007110081
-64,1007110085
-52,1007110070
-71,1007110073
-70,1007120007
-59,1007110084
-62,1007110082
-64,1007110080
-53,1007110067
-57,1007110068
-71,1007110079
-76,1007120005
-71,1007110073
-75,1007110077
-75,1007110074
-48,1007120021
-73,1007110081
-56,1007110067
-70,1007120010
-67,1007110085
-72,1007120006
-67,1007110089
-63,1007110076
-51,1007110070
-73,1007110090
-61,1007110084
-59,1007110082
-68,1007110066
-57,1007110069
-66,1007110064
-70,1007110075
-58,1007110068
-62,1007110079
-63,1007110086
-72,1007110078
-71,1007110072
-73,1007110077
-49,1007120021
-62,1007110069
-66,1007110081
-59,1007110067
-60,1007110068
-71,1007110089
-54,1007120021
-75,1007110085
-48,1007110070
-64,1007110072
-77,1007120008
-72,1007110074
-69,1007120010
-57,1007110068
-77,1007120005
-69,1007110064
-49,1007110068
-60,1007110079
-77,1007110076
-68,1007120005
-65,1007110073
-77,1007120009
-68,1007110066
-50,1007120021
-71,1007110080
-76,1007110087
-72,1007110075
-64,1007120010
-55,1007110068
-71,1007110089
-73,1007110089
-69,1007110086
-51,1007110070
-75,1007110090
-74,1007110077
-77,1007110065
-62,1007110081
-74,1007110064
-71,1007110075
-52,1007110068
-71,1007110079
-74,1007120005
-71,1007110078
-75,1007110074
-58,1007110082
-59,1007110067
-62,1007110085
-62,1007110089
-68,1007110086
-75,1007110073
-78,1007110090
-72,1007110065
-70,1007110074
-64,1007110084
-56,1007120021
-67,1007110081
-72,1007110079
-76,1007110086
-71,1007110078
-63,1007110072
-74,1007120009
-72,1007110082
-68,1007110066
-57,1007110069
-68,1007110080
-61,1007110067
-61,1007110085
-56,1007110068
-70,1007110072
-77,1007110090
-72,1007120007
-73,1007110077
-72,1007120009
-62,1007110084
-65,1007110069
-55,1007120021
-67,1007110064
-74,1007120010
-78,1007110085
-53,1007110068
-74,1007120006
-72,1007110086
-73,1007110076
-73,1007120007
-56,1007110084
-69,1007110082
-67,1007110080
-75,1007110087
-62,1007110079
-49,1007110070
-70,1007110072
-73,1007110077
-63,1007110084
-55,1007120021
-59,1007110081
-64,1007110064
-65,1007120010
-73,1007110079
-67,1007120006
-45,1007110070
-74,1007110066
-66,1007110082
-53,1007110068
-69,1007110089
-75,1007110077
-76,1007120008
-59,1007110084
-59,1007110082
-58,1007110069
-64,1007120010
-69,1007110079
-71,1007110090
-48,1007120021
-58,1007110067
-71,1007120010
-74,1007110076
-72,1007120007
-74,1007120009
-76,1007110065
-62,1007110084
-59,1007110082
-69,1007110066
-58,1007110081
-52,1007110068
-55,1007110068
-63,1007110086
-48,1007110070
-48,1007120021
-60,1007110080
-68,1007110087
-62,1007110067
-72,1007110083
-69,1007120010
-54,1007110068
-72,1007120005
-76,1007110076
-66,1007110072
-73,1007110077
-62,1007110084
-69,1007110082
-59,1007110081
-52,1007110068
-74,1007110089
-47,1007110070
-57,1007110084
-73,1007110066
-55,1007120021
-73,1007110064
-73,1007110075
-74,1007110083
-72,1007120010
-69,1007110072
-73,1007110090
-74,1007110077
-68,1007110084
-58,1007110082
-75,1007110069
-63,1007110064
-51,1007110068
-63,1007110079
-67,1007110078
-59,1007110066
-61,1007120021
-68,1007110080
-59,1007110067
-66,1007120010
-58,1007110068
-67,1007120006
-75,1007120005
-62,1007110076
-70,1007120007
-64,1007110084
-59,1007110082
-57,1007110069
-80,1007110083
-48,1007110070
-74,1007110077
-66,1007110066
-69,1007110081
-74,1007110083
-75,1007110085
-76,1007110090
-59,1007110084
-58,1007110082
-63,1007110069
-66,1007110079
-62,1007120006
-68,1007110089
-48,1007110070
-74,1007110073
-70,1007110078
-69,1007110064
-84,1007110083
-62,1007120010
-67,1007110086
-75,1007120005
-53,1007110070
-69,1007110073
-69,1007110084
-58,1007110069
-67,1007110081
-74,1007110075
-68,1007110078
-75,1007110074
-72,1007110066
-59,1007110067
-82,1007110079
-74,1007120005
-67,1007110076
-63,1007110078
-57,1007110084
-63,1007110080
-62,1007110081
-74,1007110075
-56,1007110068
-45,1007110070
-72,1007110074
-72,1007110080
-56,1007110067
-67,1007110085
-62,1007120006
-64,1007110086
-73,1007120005
-70,1007110078
-67,1007110072
-77,1007120007
-57,1007110082
-60,1007110067
-70,1007120010
-70,1007110086
-47,1007110070
-76,1007110077
-78,1007120008
-72,1007110065
-69,1007110074
-63,1007110084
-67,1007110064
-57,1007110067
-71,1007120010
-67,1007110079
-67,1007110086
-70,1007110076
-76,1007120007
-74,1007120008
-58,1007110082
-50,1007120021
-72,1007110081
-77,1007110064
-74,1007110075
-48,1007110070
-75,1007110073
-72,1007110090
-78,1007110074
-65,1007110085
-69,1007110068
-69,1007110086
-50,1007110070
-70,1007110078
-67,1007120007
-66,1007110066
-52,1007120021
-60,1007110081
-74,1007110085
-48,1007110070
-84,1007110072
-74,1007120007
-70,1007110065
-57,1007110082
-61,1007110084
-69,1007110080
-69,1007110064
-62,1007110067
-60,1007110068
-50,1007110070
-73,1007110076
-66,1007110072
-79,1007110090
-70,1007110066
-62,1007110080
-75,1007110075
-70,1007110085
-48,1007110070
-77,1007110077
-75,1007120008
-63,1007110082
-73,1007110080
-54,1007110068
-65,1007110085
-67,1007110078
-74,1007120007
-57,1007110084
-77,1007110080
-73,1007110075
-73,1007110089
-73,1007110073
-79,1007120008
-60,1007110082
-72,1007110080
-63,1007110081
-78,1007110087
-72,1007110083
-70,1007120010
-75,1007110089
-69,1007110086
-69,1007110072
-81,1007110087
-69,1007110079
-75,1007110089
-73,1007110078
-62,1007110082
-67,1007110081
-73,1007110087
-64,1007110064
-72,1007110075
-73,1007110083
-76,1007120010
-59,1007110068
-64,1007110085
-61,1007110079
-56,1007110084
-58,1007120021
-61,1007110081
-69,1007110075
-65,1007110072
-74,1007120007
-72,1007110077
-78,1007120008
-68,1007110082
-60,1007110084
-56,1007110069
-70,1007110081
-71,1007110064
-73,1007110075
-73,1007120010
-50,1007110070
-75,1007110072
-64,1007110069
-72,1007110075
-71,1007110085
-60,1007120006
-47,1007110070
-77,1007110073
-63,1007110072
-72,1007110077
-59,1007110082
-59,1007110084
-78,1007110081
-77,1007110079
-73,1007110086
-68,1007110078
-79,1007110090
-75,1007120008
-61,1007110066
-51,1007120021
-76,1007110080
-78,1007110087
-61,1007110067
-80,1007110085
-77,1007110086
-46,1007110070
-78,1007120008
-60,1007110084
-55,1007110069
-70,1007120010
-61,1007110068
-57,1007110082
-61,1007110066
-60,1007110067
-65,1007110085
-64,1007110086
-76,1007110078
-73,1007110065
-85,1007110074
-59,1007110084
-62,1007110081
-74,1007110075
-55,1007110067
-76,1007120005
-50,1007110070
-66,1007110082
-65,1007110066
-63,1007110085
-61,1007110079
-60,1007120006
-47,1007110070
-74,1007110078
-73,1007120008
-74,1007110065
-77,1007110074
-57,1007110069
-64,1007110064
-67,1007110075
-64,1007110079
-71,1007110086
-56,1007120021
-64,1007110085
-66,1007110072
-74,1007120008
-72,1007110065
-54,1007110084
-66,1007110081
-69,1007110080
-68,1007110075
-55,1007110067
-72,1007120010
-71,1007110085
-71,1007110073
-69,1007110078
-57,1007120021
-62,1007110067
-60,1007110068
-67,1007110085
-61,1007120006
-67,1007120005
-68,1007110076
-67,1007110073
-73,1007110078
-77,1007120009
-72,1007110077
-62,1007110066
-56,1007110069
-81,1007110087
-64,1007110064
-73,1007110075
-56,1007110067
-69,1007110086
-46,1007110070
-73,1007110074
-59,1007120021
-59,1007110067
-64,1007110085
-67,1007110089
-65,1007120005
-71,1007110076
-69,1007110073
-76,1007110072
-69,1007120008
-77,1007110065
-60,1007110084
-68,1007110081
-72,1007110075
-72,1007120010
-67,1007110068
-73,1007110086
-73,1007110065
-58,1007110082
-60,1007110069
-56,1007120021
-59,1007110067
-62,1007110085
-63,1007120006
-72,1007110089
-72,1007120005
-50,1007110070
-64,1007110076
-73,1007110072
-66,1007110066
-63,1007110080
-71,1007110064
