x,y,z,ts
0.309,-0.298,0.152,40795667.875
0.305,-0.313,0.145,40795667.880
0.297,-0.325,0.141,40795667.883
0.284,-0.328,0.14,40795667.888
0.266,-0.326,0.145,40795667.891
0.24,-0.313,0.155,40795667.896
0.218,-0.293,0.168,40795667.899
0.209,-0.274,0.183,40795667.904
0.213,-0.253,0.204,40795667.907
0.224,-0.23,0.226,40795667.912
0.23,-0.2,0.248,40795667.915
0.23,-0.167,0.268,40795667.920
0.224,-0.131,0.282,40795667.923
0.216,-0.092,0.293,40795667.928
0.204,-0.054,0.301,40795667.931
0.188,-0.017,0.306,40795667.936
0.172,0.018,0.307,40795667.939
0.155,0.051,0.303,40795667.944
0.139,0.082,0.294,40795667.947
0.114,0.105,0.282,40795667.952
0.085,0.125,0.265,40795667.955
0.055,0.141,0.252,40795667.960
0.027,0.15,0.239,40795667.963
0.012,0.154,0.228,40795667.968
0.001,0.158,0.214,40795667.971
-0.011,0.159,0.202,40795667.976
-0.027,0.157,0.186,40795667.979
-0.042,0.151,0.165,40795667.984
-0.051,0.14,0.14,40795667.987
-0.055,0.123,0.112,40795667.992
-0.055,0.102,0.083,40795667.995
-0.053,0.079,0.054,40795668.000
-0.051,0.053,0.026,40795668.003
-0.043,0.027,-0.001,40795668.008
-0.032,0.002,-0.027,40795668.011
-0.021,-0.023,-0.052,40795668.016
-0.019,-0.043,-0.078,40795668.019
-0.022,-0.061,-0.104,40795668.024
-0.025,-0.077,-0.13,40795668.027
-0.026,-0.087,-0.159,40795668.032
-0.029,-0.089,-0.188,40795668.035
-0.034,-0.088,-0.215,40795668.040
-0.042,-0.083,-0.238,40795668.044
-0.054,-0.072,-0.253,40795668.048
-0.058,-0.056,-0.269,40795668.051
-0.057,-0.038,-0.283,40795668.056
-0.048,-0.017,-0.297,40795668.059
-0.036,0.007,-0.311,40795668.064
-0.023,0.036,-0.325,40795668.067
-0.009,0.067,-0.338,40795668.072
0.005,0.101,-0.352,40795668.075
0.015,0.132,-0.365,40795668.080
0.021,0.162,-0.378,40795668.083
0.028,0.193,-0.39,40795668.088
0.035,0.22,-0.401,40795668.091
0.044,0.249,-0.406,40795668.096
0.055,0.274,-0.41,40795668.099
0.062,0.299,-0.41,40795668.104
0.067,0.319,-0.406,40795668.107
0.085,0.337,-0.4,40795668.112
0.117,0.354,-0.394,40795668.115
0.16,0.371,-0.391,40795668.120
0.203,0.388,-0.392,40795668.123
0.245,0.406,-0.395,40795668.128
0.293,0.42,-0.403,40795668.131
0.347,0.433,-0.412,40795668.136
0.397,0.443,-0.418,40795668.139
0.441,0.455,-0.426,40795668.144
0.475,0.464,-0.431,40795668.147
0.507,0.472,-0.431,40795668.152
0.541,0.48,-0.426,40795668.155
0.575,0.488,-0.416,40795668.160
0.6,0.496,-0.405,40795668.163
0.61,0.501,-0.39,40795668.168
0.607,0.506,-0.377,40795668.171
0.604,0.508,-0.363,40795668.176
0.602,0.513,-0.349,40795668.179
0.605,0.517,-0.336,40795668.184
0.612,0.519,-0.325,40795668.187
0.622,0.522,-0.317,40795668.192
0.636,0.52,-0.31,40795668.195
0.651,0.514,-0.303,40795668.200
0.664,0.5,-0.299,40795668.203
0.682,0.482,-0.295,40795668.208
0.686,0.461,-0.287,40795668.211
0.676,0.44,-0.281,40795668.216
0.657,0.418,-0.277,40795668.219
0.637,0.395,-0.277,40795668.224
0.621,0.365,-0.28,40795668.227
0.608,0.334,-0.282,40795668.232
0.595,0.3,-0.284,40795668.235
0.585,0.264,-0.29,40795668.240
0.579,0.227,-0.299,40795668.243
0.566,0.185,-0.31,40795668.248
0.534,0.148,-0.324,40795668.251
0.531,0.13,-0.341,40795668.256
0.531,0.113,-0.362,40795668.259
0.522,0.099,-0.381,40795668.264
0.511,0.088,-0.395,40795668.267
0.495,0.082,-0.409,40795668.272
