x,y,z,ts
-0.007,0.0,0.013,4353562.430
-0.002,-0.0,0.014,4353562.432
0.004,-0.001,0.016,4353562.434
0.008,-0.001,0.018,4353562.436
0.013,-0.001,0.018,4353562.439
0.014,-0.003,0.019,4353562.441
0.016,-0.005,0.019,4353562.443
0.017,-0.007,0.021,4353562.445
0.017,-0.006,0.022,4353562.447
0.016,-0.006,0.023,4353562.449
0.013,-0.003,0.027,4353562.451
0.01,-0.003,0.028,4353562.453
0.009,-0.001,0.031,4353562.455
0.007,-0.0,0.035,4353562.457
0.003,-0.0,0.036,4353562.459
0.001,0.001,0.037,4353562.461
0.001,0.002,0.039,4353562.463
0.001,0.002,0.04,4353562.465
0.001,0.0,0.04,4353562.467
-0.0,0.002,0.041,4353562.469
-0.003,0.003,0.042,4353562.471
-0.006,0.005,0.044,4353562.473
-0.009,0.004,0.044,4353562.475
-0.012,0.002,0.043,4353562.477
-0.012,0.0,0.041,4353562.479
-0.01,-0.001,0.041,4353562.481
-0.008,-0.004,0.039,4353562.483
-0.007,-0.003,0.039,4353562.485
-0.004,-0.004,0.041,4353562.487
-0.002,-0.007,0.04,4353562.489
-0.002,-0.005,0.039,4353562.491
-0.003,-0.003,0.039,4353562.493
-0.006,-0.003,0.041,4353562.495
-0.006,-0.002,0.044,4353562.497
-0.007,-0.001,0.045,4353562.499
-0.007,-0.001,0.047,4353562.501
-0.007,0.0,0.05,4353562.503
-0.006,0.002,0.052,4353562.505
-0.006,0.003,0.054,4353562.507
-0.004,0.003,0.056,4353562.509
-0.004,0.005,0.056,4353562.511
-0.004,0.005,0.058,4353562.513
-0.001,0.005,0.061,4353562.515
-0.0,0.005,0.063,4353562.517
-0.0,0.004,0.065,4353562.519
0.001,0.004,0.066,4353562.521
0.002,0.004,0.067,4353562.523
0.004,0.002,0.068,4353562.525
0.004,0.0,0.069,4353562.527
0.006,-0.001,0.07,4353562.529
0.009,-0.0,0.071,4353562.531
0.012,-0.0,0.072,4353562.533
0.014,-0.001,0.072,4353562.535
0.017,-0.002,0.074,4353562.537
0.021,-0.002,0.077,4353562.539
0.023,-0.003,0.078,4353562.541
0.022,-0.004,0.079,4353562.543
0.022,-0.004,0.08,4353562.545
0.024,-0.003,0.08,4353562.547
0.025,-0.002,0.08,4353562.549
0.024,-0.001,0.081,4353562.552
0.024,-0.0,0.082,4353562.554
0.025,0.001,0.082,4353562.556
0.026,0.001,0.084,4353562.558
0.027,-0.0,0.082,4353562.560
0.026,-0.001,0.081,4353562.562
0.025,-0.001,0.08,4353562.564
0.026,-0.001,0.08,4353562.566
0.026,-0.002,0.078,4353562.568
0.024,-0.001,0.078,4353562.570
0.022,-0.001,0.078,4353562.572
0.018,-0.002,0.077,4353562.575
0.015,-0.001,0.073,4353562.577
0.015,0.001,0.072,4353562.579
0.013,0.002,0.07,4353562.581
0.01,0.002,0.067,4353562.583
0.006,0.002,0.064,4353562.585
0.001,0.003,0.062,4353562.587
-0.002,0.003,0.06,4353562.589
-0.008,0.002,0.057,4353562.591
-0.013,0.004,0.054,4353562.593
-0.014,0.004,0.053,4353562.595
-0.013,0.005,0.049,4353562.597
-0.015,0.007,0.046,4353562.599
-0.016,0.008,0.042,4353562.601
-0.02,0.009,0.037,4353562.603
-0.025,0.009,0.033,4353562.605
-0.032,0.007,0.029,4353562.607
-0.039,0.006,0.027,4353562.609
-0.043,0.008,0.025,4353562.611
-0.048,0.009,0.023,4353562.613
-0.05,0.009,0.021,4353562.615
-0.05,0.011,0.019,4353562.619
-0.048,0.012,0.017,4353562.621
-0.043,0.011,0.013,4353562.623
-0.035,0.01,0.009,4353562.625
-0.026,0.008,0.005,4353562.627
-0.016,0.009,0.003,4353562.629
-0.004,0.008,0.0,4353562.630
0.007,0.006,-0.002,4353562.633
0.018,0.002,-0.003,4353562.635
0.032,-0.001,-0.004,4353562.637
0.041,-0.006,-0.005,4353562.639
0.048,-0.009,-0.008,4353562.641
0.051,-0.013,-0.009,4353562.643
0.054,-0.015,-0.01,4353562.645
0.054,-0.015,-0.01,4353562.647
0.05,-0.013,-0.009,4353562.649
0.043,-0.011,-0.006,4353562.651
0.036,-0.009,-0.002,4353562.653
0.028,-0.007,0.001,4353562.655
